name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,clusters,centroid
Kepler-223 b,6066.0,15.69,Neptune-like,2014,7.4,Earth,0.267,Jupiter,0.0756,0.020260096,0.08,Transit,1,[5102.68080808]
Kepler-1033 b,4748.0,16.186,Neptune-like,2016,6.85,Earth,0.224,Jupiter,0.0761,0.020807665,0.0,Transit,1,[5102.68080808]
Kepler-855 b,4914.0,15.157,Gas Giant,2016,0.166,Jupiter,0.745,Jupiter,0.0762,0.02162902,0.0,Transit,1,[5102.68080808]
Kepler-1812 b,4597.0,15.631,Neptune-like,2021,6.01,Earth,0.207,Jupiter,0.0765,0.019712524,0.0,Transit,1,[5102.68080808]
Kepler-897 b,4956.0,15.177,Neptune-like,2016,6.3,Earth,0.213,Jupiter,0.077,0.021902807,0.0,Transit,1,[5102.68080808]
Kepler-234 c,5653.0,15.747,Neptune-like,2014,12.1,Earth,0.313,Jupiter,0.077,0.019712524,0.0,Transit,1,[5102.68080808]
Kepler-1225 b,4396.0,14.819,Super Earth,2016,3.97,Earth,1.82,Earth,0.0771,0.019164955,0.0,Transit,1,[5102.68080808]
Kepler-74 b,3841.0,14.487,Gas Giant,2013,0.63,Jupiter,0.96,Jupiter,0.0781,0.019986311,0.0,Transit,1,[5102.68080808]
Kepler-1738 b,4250.0,15.649,Neptune-like,2021,8.37,Earth,0.252,Jupiter,0.0781,0.021081451,0.0,Transit,1,[5102.68080808]
Kepler-758 e,4901.0,14.379,Super Earth,2016,2.96,Earth,1.53,Earth,0.0785,0.022450376,0.0,Transit,1,[5102.68080808]
Kepler-1793 b,3881.0,15.949,Neptune-like,2021,13.8,Earth,0.338,Jupiter,0.0787,0.024093088,0.0,Transit,1,[5102.68080808]
Kepler-856 b,4408.0,15.594,Gas Giant,2016,0.199,Jupiter,0.83,Jupiter,0.0787,0.021902807,0.0,Transit,1,[5102.68080808]
Kepler-216 b,3874.0,14.054,Neptune-like,2014,6.12,Earth,0.21,Jupiter,0.079,0.021081451,0.0,Transit,1,[5102.68080808]
Kepler-1591 b,4631.0,14.846,Super Earth,2016,2.15,Earth,1.27,Earth,0.0794,0.022450376,0.0,Transit,1,[5102.68080808]
Kepler-1705 b,5328.0,15.8,Neptune-like,2014,4.47,Earth,2.03,Earth,0.08,0.024640657,0.03,Transit,1,[5102.68080808]
Kepler-40 b,7519.0,14.657,Gas Giant,2010,2.2,Jupiter,1.17,Jupiter,0.08,0.01889117,0.0,Transit,1,[5102.68080808]
Kepler-1555 b,6567.0,15.425,Super Earth,2016,3.22,Earth,1.61,Earth,0.0805,0.022176592,0.0,Transit,1,[5102.68080808]
Kepler-269 c,7363.0,15.646,Super Earth,2014,3.5,Earth,1.69,Earth,0.081,0.022176592,0.0,Transit,1,[5102.68080808]
Kepler-690 b,5432.0,15.701,Neptune-like,2016,29.6,Earth,0.531,Jupiter,0.081,0.021081451,0.0,Transit,1,[5102.68080808]
Kepler-1119 b,5732.0,15.296,Super Earth,2016,4.35,Earth,1.92,Earth,0.0812,0.022724163,0.0,Transit,1,[5102.68080808]
Kepler-1468 b,6195.0,15.111,Super Earth,2016,3.64,Earth,1.73,Earth,0.0817,0.022450376,0.0,Transit,1,[5102.68080808]
Kepler-282 b,4363.0,15.444,Super Earth,2014,1.01,Earth,1.01,Earth,0.082,0.025188226,0.0,Transit,1,[5102.68080808]
Kepler-714 b,6796.0,15.43,Gas Giant,2016,0.213,Jupiter,0.863,Jupiter,0.0832,0.022176592,0.0,Transit,1,[5102.68080808]
Kepler-788 b,5793.0,15.45,Neptune-like,2016,7.04,Earth,0.227,Jupiter,0.0835,0.022997946,0.0,Transit,1,[5102.68080808]
Kepler-1640 b,6067.0,14.754,Neptune-like,2016,20.7,Earth,0.43,Jupiter,0.0836,0.020807665,0.0,Transit,1,[5102.68080808]
Kepler-771 b,4547.0,14.958,Super Earth,2016,3.97,Earth,1.82,Earth,0.0843,0.023819301,0.0,Transit,1,[5102.68080808]
Kepler-771 b,4547.0,14.958,Super Earth,2016,3.97,Earth,1.82,Earth,0.0843,0.023819301,0.0,Transit,1,[5102.68080808]
Kepler-1884 b,4707.0,15.433,Super Earth,2021,3.95,Earth,1.814,Earth,0.0845,0.024640657,0.0,Transit,1,[5102.68080808]
Kepler-1958 b,4307.0,15.486,Super Earth,2021,4.86,Earth,2.051,Earth,0.0856,0.025462013,0.0,Transit,1,[5102.68080808]
Kepler-1154 c,4763.0,14.953,Neptune-like,2016,6.17,Earth,0.211,Jupiter,0.0875,0.023271732,0.0,Transit,1,[5102.68080808]
Kepler-815 b,4108.0,13.438,Neptune-like,2016,15.8,Earth,0.367,Jupiter,0.0888,0.023545519,0.0,Transit,1,[5102.68080808]
Kepler-1330 b,5612.0,15.076,Super Earth,2016,3.36,Earth,1.65,Earth,0.0889,0.027652293,0.0,Transit,1,[5102.68080808]
Kepler-1296 b,5061.0,14.934,Terrestrial,2016,0.693,Earth,0.91,Earth,0.0896,0.022997946,0.0,Transit,1,[5102.68080808]
Kepler-308 b,4358.0,16.019,Neptune-like,2014,5.14,Earth,2.12,Earth,0.09,0.026557151,0.0,Transit,1,[5102.68080808]
Kepler-903 b,4466.0,14.856,Super Earth,2016,4.7,Earth,2.01,Earth,0.0907,0.028473647,0.0,Transit,1,[5102.68080808]
Kepler-1436 b,8255.0,15.119,Super Earth,2016,2.27,Earth,1.31,Earth,0.0907,0.026557151,0.0,Transit,1,[5102.68080808]
Kepler-53 d,4456.0,15.367,Neptune-like,2014,5.14,Earth,2.12,Earth,0.091,0.026830938,0.0,Transit,1,[5102.68080808]
Kepler-1165 b,5138.0,14.521,Super Earth,2016,3.02,Earth,1.55,Earth,0.0914,0.026009582,0.0,Transit,1,[5102.68080808]
Kepler-745 b,5808.0,15.427,Neptune-like,2016,5.31,Earth,2.16,Earth,0.0915,0.027104722,0.0,Transit,1,[5102.68080808]
Kepler-223 c,6066.0,15.69,Neptune-like,2014,5.1,Earth,0.307,Jupiter,0.0916,0.026830938,0.15,Transit,1,[5102.68080808]
Kepler-1380 b,8034.0,15.816,Super Earth,2016,2.63,Earth,1.43,Earth,0.0917,0.028199865,0.0,Transit,1,[5102.68080808]
Kepler-1758 b,5181.0,15.119,Neptune-like,2021,7.13,Earth,0.229,Jupiter,0.0919,0.027378507,0.0,Transit,1,[5102.68080808]
Kepler-1230 b,4450.0,15.628,Neptune-like,2016,7.8,Earth,0.242,Jupiter,0.0921,0.027378507,0.0,Transit,1,[5102.68080808]
Kepler-750 b,4228.0,14.634,Neptune-like,2016,9.64,Earth,0.274,Jupiter,0.093,0.025735795,0.0,Transit,1,[5102.68080808]
Kepler-715 b,4330.0,15.204,Neptune-like,2016,13.5,Earth,0.335,Jupiter,0.0933,0.027378507,0.0,Transit,1,[5102.68080808]
Kepler-1733 b,6787.0,15.612,Neptune-like,2021,12.8,Earth,0.324,Jupiter,0.0933,0.025188226,0.0,Transit,1,[5102.68080808]
Kepler-435 b,4628.0,13.704,Gas Giant,2015,0.84,Jupiter,1.99,Jupiter,0.0948,0.023545519,0.11,Transit,1,[5102.68080808]
Kepler-789 b,4828.0,14.723,Neptune-like,2016,5.14,Earth,2.12,Earth,0.0951,0.023545519,0.0,Transit,1,[5102.68080808]
Kepler-1437 b,6856.0,15.701,Super Earth,2016,2.45,Earth,1.37,Earth,0.0951,0.029842572,0.0,Transit,1,[5102.68080808]
Kepler-1778 b,4163.0,15.273,Neptune-like,2021,9.36,Earth,0.269,Jupiter,0.0956,0.027652293,0.0,Transit,1,[5102.68080808]
Kepler-1483 b,4155.0,14.52,Super Earth,2016,2.92,Earth,1.52,Earth,0.0958,0.026009582,0.0,Transit,1,[5102.68080808]
Kepler-182 b,5053.0,14.942,Neptune-like,2014,7.18,Earth,0.23,Jupiter,0.096,0.026830938,0.0,Transit,1,[5102.68080808]
Kepler-1147 b,5406.0,15.613,Neptune-like,2016,7.32,Earth,0.233,Jupiter,0.0961,0.02902122,0.0,Transit,1,[5102.68080808]
Kepler-385 b,4673.0,15.76,Super Earth,2014,12.8,Earth,0.244,Jupiter,0.097,0.027378507,0.0,Transit,1,[5102.68080808]
Kepler-1401 b,4650.0,15.224,Super Earth,2016,3.46,Earth,1.68,Earth,0.0975,0.030663928,0.0,Transit,1,[5102.68080808]
Kepler-275 b,6636.0,15.289,Neptune-like,2014,6.08,Earth,0.209,Jupiter,0.098,0.028199865,0.0,Transit,1,[5102.68080808]
Kepler-1182 b,5041.0,15.742,Neptune-like,2016,6.39,Earth,0.215,Jupiter,0.0981,0.030663928,0.0,Transit,1,[5102.68080808]
Kepler-1211 b,5958.0,16.016,Neptune-like,2016,7.04,Earth,0.227,Jupiter,0.0985,0.030116359,0.0,Transit,1,[5102.68080808]
Kepler-1807 b,4238.0,14.127,Neptune-like,2021,7.77,Earth,0.241,Jupiter,0.0988,0.029842572,0.0,Transit,1,[5102.68080808]
Kepler-792 b,4650.0,15.117,Super Earth,2016,4.5,Earth,1.96,Earth,0.0988,0.030937715,0.0,Transit,1,[5102.68080808]
Kepler-1847 b,5525.0,16.027,Neptune-like,2021,7.97,Earth,0.245,Jupiter,0.0989,0.030390145,0.0,Transit,1,[5102.68080808]
Kepler-295 b,5543.0,14.631,Super Earth,2014,1.98,Earth,1.22,Earth,0.099,0.034496922,0.0,Transit,1,[5102.68080808]
Kepler-1286 b,4418.0,15.278,Neptune-like,2016,5.27,Earth,2.15,Earth,0.0991,0.030937715,0.0,Transit,1,[5102.68080808]
Kepler-1835 b,4581.0,15.615,Neptune-like,2021,12.2,Earth,0.315,Jupiter,0.0997,0.03285421,0.0,Transit,1,[5102.68080808]
Kepler-232 c,4401.0,15.565,Neptune-like,2014,14.0,Earth,0.342,Jupiter,0.101,0.031211497,0.0,Transit,1,[5102.68080808]
Kepler-274 b,4350.0,15.238,Super Earth,2014,2.99,Earth,1.54,Earth,0.101,0.03175907,0.0,Transit,1,[5102.68080808]
Kepler-375 b,4041.0,15.643,Super Earth,2014,2.7,Earth,1.45,Earth,0.101,0.033127997,0.0,Transit,1,[5102.68080808]
Kepler-228 d,5365.0,15.902,Neptune-like,2014,15.4,Earth,0.36,Jupiter,0.101,0.030390145,0.0,Transit,1,[5102.68080808]
Kepler-1851 b,5186.0,15.699,Neptune-like,2021,14.5,Earth,0.348,Jupiter,0.1016,0.03285421,0.0,Transit,1,[5102.68080808]
Kepler-758 b,4901.0,14.379,Neptune-like,2016,6.71,Earth,0.221,Jupiter,0.1019,0.033127997,0.0,Transit,1,[5102.68080808]
Kepler-355 b,4672.0,15.242,Super Earth,2014,2.73,Earth,1.46,Earth,0.102,0.030116359,0.0,Transit,1,[5102.68080808]
Kepler-812 b,4837.0,13.815,Neptune-like,2016,12.3,Earth,0.317,Jupiter,0.1024,0.027652293,0.0,Transit,1,[5102.68080808]
Kepler-1799 b,7355.0,15.99,Neptune-like,2021,15.9,Earth,0.368,Jupiter,0.1028,0.032580424,0.0,Transit,1,[5102.68080808]
Kepler-254 c,4532.0,16.012,Neptune-like,2014,3.2,Earth,2.15,Earth,0.105,0.03394935,0.0,Transit,1,[5102.68080808]
Kepler-175 b,4281.0,15.225,Neptune-like,2014,7.08,Earth,0.228,Jupiter,0.105,0.032580424,0.0,Transit,1,[5102.68080808]
Kepler-620 b,4421.0,14.844,Neptune-like,2016,11.0,Earth,0.296,Jupiter,0.1053,0.035318274,0.0,Transit,1,[5102.68080808]
Kepler-739 b,4471.0,15.711,Neptune-like,2016,11.0,Earth,0.296,Jupiter,0.1054,0.034223136,0.0,Transit,1,[5102.68080808]
Kepler-1267 b,4500.0,15.846,Neptune-like,2016,9.32,Earth,0.269,Jupiter,0.1057,0.03559206,0.0,Transit,1,[5102.68080808]
Kepler-682 b,6456.0,15.556,Gas Giant,2016,0.134,Jupiter,0.658,Jupiter,0.1058,0.034496922,0.0,Transit,1,[5102.68080808]
Kepler-1428 b,4992.0,13.759,Super Earth,2016,3.33,Earth,1.64,Earth,0.1059,0.029295003,0.0,Transit,1,[5102.68080808]
Kepler-282 c,4363.0,15.444,Super Earth,2014,1.87,Earth,1.2,Earth,0.106,0.037234772,0.0,Transit,1,[5102.68080808]
Kepler-1283 b,9532.0,15.269,Super Earth,2016,4.31,Earth,1.91,Earth,0.1062,0.035318274,0.0,Transit,1,[5102.68080808]
Kepler-835 b,7849.0,16.062,Neptune-like,2016,8.2,Earth,0.249,Jupiter,0.107,0.031211497,0.0,Transit,1,[5102.68080808]
Kepler-1607 b,4195.0,13.969,Terrestrial,2016,0.721,Earth,0.92,Earth,0.1075,0.037234772,0.0,Transit,1,[5102.68080808]
Kepler-1922 b,4385.0,15.388,Neptune-like,2021,5.86,Earth,0.204,Jupiter,0.1077,0.03613963,0.0,Transit,1,[5102.68080808]
Kepler-1212 b,4295.0,15.133,Neptune-like,2016,5.22,Earth,2.14,Earth,0.1082,0.035318274,0.0,Transit,1,[5102.68080808]
Kepler-347 b,4237.0,14.567,Super Earth,2014,4.54,Earth,1.97,Earth,0.11,0.03504449,0.0,Transit,1,[5102.68080808]
Kepler-366 c,6055.0,14.952,Super Earth,2014,3.86,Earth,1.79,Earth,0.11,0.034223136,0.0,Transit,1,[5102.68080808]
Kepler-1305 b,5138.0,15.834,Super Earth,2016,4.19,Earth,1.88,Earth,0.1109,0.037234772,0.0,Transit,1,[5102.68080808]
Kepler-1730 b,4655.0,15.478,Neptune-like,2021,18.4,Earth,0.4,Jupiter,0.1131,0.03778234,0.0,Transit,1,[5102.68080808]
Kepler-1730 b,4655.0,15.478,Neptune-like,2021,18.4,Earth,0.4,Jupiter,0.1131,0.03778234,0.0,Transit,1,[5102.68080808]
Kepler-1057 b,3920.0,15.825,Neptune-like,2016,11.2,Earth,0.3,Jupiter,0.1138,0.038603697,0.0,Transit,1,[5102.68080808]
Kepler-1915 b,4941.0,16.261,Neptune-like,2021,10.4,Earth,0.287,Jupiter,0.114,0.03778234,0.0,Transit,1,[5102.68080808]
Kepler-434 b,3988.0,14.49,Gas Giant,2015,2.86,Jupiter,1.13,Jupiter,0.1143,0.035318274,0.13,Transit,1,[5102.68080808]
Kepler-238 d,5868.0,15.297,Neptune-like,2014,9.64,Earth,0.274,Jupiter,0.115,0.03613963,0.0,Transit,1,[5102.68080808]
Kepler-939 b,6829.0,15.653,Super Earth,2016,3.71,Earth,1.75,Earth,0.1153,0.040793974,0.0,Transit,1,[5102.68080808]
Kepler-1207 b,5722.0,14.595,Super Earth,2016,3.26,Earth,1.62,Earth,0.1156,0.037508555,0.0,Transit,1,[5102.68080808]
Kepler-168 c,4383.0,14.842,Neptune-like,2014,7.7,Earth,0.24,Jupiter,0.116,0.03613963,0.0,Transit,1,[5102.68080808]
Kepler-754 b,5775.0,15.352,Super Earth,2016,4.7,Earth,2.01,Earth,0.116,0.039972622,0.0,Transit,1,[5102.68080808]
Kepler-1506 b,7718.0,15.836,Super Earth,2016,2.3,Earth,1.32,Earth,0.1168,0.03832991,0.0,Transit,1,[5102.68080808]
Kepler-1584 b,4620.0,15.105,Super Earth,2016,3.22,Earth,1.61,Earth,0.1168,0.0366872,0.0,Transit,1,[5102.68080808]
Kepler-281 b,5694.0,15.931,Neptune-like,2014,8.35,Earth,0.252,Jupiter,0.117,0.039972622,0.0,Transit,1,[5102.68080808]
Kepler-1449 b,6545.0,15.142,Super Earth,2016,3.46,Earth,1.68,Earth,0.1176,0.03613963,0.0,Transit,1,[5102.68080808]
Kepler-1426 b,5538.0,15.464,Super Earth,2016,3.05,Earth,1.56,Earth,0.1187,0.039151266,0.0,Transit,1,[5102.68080808]
Kepler-33 c,3944.0,14.099,Terrestrial,2011,0.39,Earth,0.285,Jupiter,0.1189,0.03613963,0.0,Transit,1,[5102.68080808]
Kepler-1862 b,4019.0,15.847,Neptune-like,2021,5.49,Earth,2.203,Earth,0.1199,0.044079397,0.0,Transit,1,[5102.68080808]
Kepler-223 d,6066.0,15.69,Neptune-like,2014,8.0,Earth,0.467,Jupiter,0.1201,0.04052019,0.04,Transit,1,[5102.68080808]
Kepler-1304 b,7098.0,15.408,Neptune-like,2016,5.86,Earth,0.204,Jupiter,0.1202,0.044079397,0.0,Transit,1,[5102.68080808]
Kepler-799 c,4923.0,15.166,Neptune-like,2021,8.15,Earth,0.248,Jupiter,0.1214,0.04161533,0.0,Transit,1,[5102.68080808]
Kepler-1924 b,6233.0,15.084,Neptune-like,2021,7.53,Earth,0.237,Jupiter,0.1216,0.041889116,0.0,Transit,1,[5102.68080808]
Kepler-863 b,4892.0,15.567,Neptune-like,2016,8.75,Earth,0.259,Jupiter,0.122,0.042710472,0.0,Transit,1,[5102.68080808]
Kepler-1334 b,3990.0,15.461,Neptune-like,2016,5.86,Earth,0.204,Jupiter,0.1229,0.042710472,0.0,Transit,1,[5102.68080808]
Kepler-308 c,4358.0,16.019,Neptune-like,2014,5.31,Earth,2.16,Earth,0.123,0.042162903,0.0,Transit,1,[5102.68080808]
Kepler-1500 b,3973.0,14.728,Super Earth,2016,1.87,Earth,1.2,Earth,0.1236,0.04106776,0.0,Transit,1,[5102.68080808]
Kepler-1112 b,5452.0,14.74,Neptune-like,2016,9.38,Earth,0.269,Jupiter,0.1239,0.03942505,0.0,Transit,1,[5102.68080808]
Kepler-1668 b,4357.0,15.792,Neptune-like,2020,17.4,Earth,0.388,Jupiter,0.124,0.042162903,0.0,Transit,1,[5102.68080808]
Kepler-1180 b,5209.0,15.081,Super Earth,2016,4.62,Earth,1.99,Earth,0.1246,0.046269678,0.0,Transit,1,[5102.68080808]
Kepler-1158 b,4842.0,13.618,Neptune-like,2016,6.08,Earth,0.209,Jupiter,0.1246,0.036960986,0.0,Transit,1,[5102.68080808]
Kepler-698 b,6510.0,15.716,Neptune-like,2016,13.1,Earth,0.328,Jupiter,0.1255,0.044626966,0.0,Transit,1,[5102.68080808]
Kepler-791 b,4131.0,14.473,Neptune-like,2016,9.53,Earth,0.272,Jupiter,0.1256,0.039972622,0.0,Transit,1,[5102.68080808]
Kepler-1491 b,6738.0,15.796,Super Earth,2016,2.89,Earth,1.51,Earth,0.127,0.045448326,0.0,Transit,1,[5102.68080808]
Kepler-265 c,4176.0,15.47,Neptune-like,2014,7.41,Earth,0.235,Jupiter,0.127,0.046543464,0.0,Transit,1,[5102.68080808]
Kepler-385 c,4673.0,15.76,Neptune-like,2014,13.2,Earth,0.271,Jupiter,0.127,0.04161533,0.0,Transit,1,[5102.68080808]
Kepler-1186 b,4362.0,15.367,Neptune-like,2016,5.6,Earth,2.23,Earth,0.1281,0.044079397,0.0,Transit,1,[5102.68080808]
Kepler-1645 b,3922.0,14.566,Super Earth,2016,3.82,Earth,1.78,Earth,0.1285,0.044353183,0.0,Transit,1,[5102.68080808]
Kepler-214 b,3942.0,14.057,Neptune-like,2014,7.32,Earth,0.233,Jupiter,0.13,0.04298426,0.0,Transit,1,[5102.68080808]
Kepler-1068 b,4807.0,16.096,Neptune-like,2016,12.8,Earth,0.324,Jupiter,0.1309,0.046269678,0.0,Transit,1,[5102.68080808]
Kepler-275 c,6636.0,15.289,Neptune-like,2014,11.4,Earth,0.302,Jupiter,0.132,0.044079397,0.0,Transit,1,[5102.68080808]
Kepler-1903 b,5791.0,15.456,Neptune-like,2021,5.85,Earth,0.204,Jupiter,0.1321,0.04681725,0.0,Transit,1,[5102.68080808]
Kepler-1819 b,4447.0,15.489,Neptune-like,2021,14.5,Earth,0.348,Jupiter,0.1337,0.04517454,0.0,Transit,1,[5102.68080808]
Kepler-1142 b,4154.0,14.505,Super Earth,2016,2.76,Earth,1.47,Earth,0.1343,0.050102666,0.0,Transit,1,[5102.68080808]
Kepler-1125 b,6561.0,15.042,Super Earth,2016,4.04,Earth,1.84,Earth,0.1348,0.048459962,0.0,Transit,1,[5102.68080808]
Kepler-1188 b,5602.0,14.941,Super Earth,2016,4.98,Earth,2.08,Earth,0.135,0.04681725,0.0,Transit,1,[5102.68080808]
Kepler-66 b,3924.0,15.29,Neptune-like,2013,8.25,Earth,0.25,Jupiter,0.1352,0.04873374,0.0,Transit,1,[5102.68080808]
Kepler-752 b,4020.0,15.864,Neptune-like,2016,8.3,Earth,0.251,Jupiter,0.1353,0.05147159,0.0,Transit,1,[5102.68080808]
Kepler-1299 b,4583.0,15.962,Neptune-like,2016,9.17,Earth,0.266,Jupiter,0.1357,0.05448323,0.0,Transit,1,[5102.68080808]
Kepler-216 c,3874.0,14.054,Neptune-like,2014,9.48,Earth,0.271,Jupiter,0.136,0.047638603,0.0,Transit,1,[5102.68080808]
Kepler-254 d,4532.0,16.012,Neptune-like,2014,6.8,Earth,0.223,Jupiter,0.139,0.051197812,0.0,Transit,1,[5102.68080808]
Kepler-53 b,4456.0,15.367,Gas Giant,2012,0.34925,Jupiter,0.258,Jupiter,0.139,0.050924025,0.0,Transit,1,[5102.68080808]
Kepler-899 b,4066.0,15.713,Neptune-like,2016,7.65,Earth,0.239,Jupiter,0.1392,0.052566737,0.0,Transit,1,[5102.68080808]
Kepler-288 c,3895.0,15.283,Neptune-like,2014,8.5,Earth,0.254,Jupiter,0.14,0.05284052,0.0,Transit,1,[5102.68080808]
Kepler-375 c,4041.0,15.643,Neptune-like,2014,7.51,Earth,0.236,Jupiter,0.141,0.054757014,0.0,Transit,1,[5102.68080808]
Kepler-295 c,5543.0,14.631,Super Earth,2014,1.71,Earth,1.17,Earth,0.142,0.058863793,0.0,Transit,1,[5102.68080808]
Kepler-1887 b,4456.0,15.955,Neptune-like,2021,8.88,Earth,0.261,Jupiter,0.1421,0.05448323,0.0,Transit,1,[5102.68080808]
Kepler-1951 b,4167.0,14.367,Neptune-like,2021,6.0,Earth,0.207,Jupiter,0.1435,0.056673512,0.0,Transit,1,[5102.68080808]
Kepler-1260 b,5658.0,14.953,Super Earth,2016,3.78,Earth,1.77,Earth,0.1444,0.05229295,0.0,Transit,1,[5102.68080808]
Kepler-117 b,4748.0,14.282,Neptune-like,2014,29.875,Earth,0.719,Jupiter,0.1445,0.05147159,0.05,Transit,1,[5102.68080808]
Kepler-758 d,4901.0,14.379,Neptune-like,2016,5.14,Earth,2.12,Earth,0.1447,0.056125943,0.0,Transit,1,[5102.68080808]
Kepler-223 e,6066.0,15.69,Neptune-like,2014,4.8,Earth,0.41,Jupiter,0.1455,0.053935662,0.05,Transit,1,[5102.68080808]
Kepler-1468 d,6195.0,15.111,Neptune-like,2021,11.1,Earth,0.297,Jupiter,0.1456,0.053661875,0.0,Transit,1,[5102.68080808]
Kepler-1103 b,4345.0,14.294,Neptune-like,2016,5.77,Earth,0.203,Jupiter,0.1473,0.054209445,0.0,Transit,1,[5102.68080808]
Kepler-1422 b,8044.0,15.741,Super Earth,2016,4.74,Earth,2.02,Earth,0.1499,0.050924025,0.0,Transit,1,[5102.68080808]
Kepler-1422 b,8044.0,15.741,Super Earth,2016,4.74,Earth,2.02,Earth,0.1499,0.050924025,0.0,Transit,1,[5102.68080808]
Kepler-603 b,5022.0,14.969,Neptune-like,2016,7.51,Earth,0.236,Jupiter,0.1502,0.057768654,0.0,Transit,1,[5102.68080808]
Kepler-1407 b,4555.0,15.023,Neptune-like,2016,5.69,Earth,0.201,Jupiter,0.1502,0.0550308,0.0,Transit,1,[5102.68080808]
Kepler-1670 b,6739.0,15.743,Neptune-like,2020,11.2,Earth,0.299,Jupiter,0.1528,0.056125943,0.0,Transit,1,[5102.68080808]
Kepler-870 b,4108.0,15.326,Neptune-like,2016,8.15,Earth,0.248,Jupiter,0.1539,0.058590006,0.0,Transit,1,[5102.68080808]
Kepler-372 c,4873.0,14.928,Super Earth,2014,5.02,Earth,2.09,Earth,0.154,0.0550308,0.0,Transit,1,[5102.68080808]
Kepler-282 d,4363.0,15.444,Super Earth,2013,0.192,Jupiter,0.219,Jupiter,0.154,0.0678987,0.0,Transit,1,[5102.68080808]
Kepler-458 c,5202.0,14.027,Neptune-like,2016,16.4,Earth,0.375,Jupiter,0.154,0.056673512,0.0,Transit,1,[5102.68080808]
Kepler-873 b,3856.0,15.052,Neptune-like,2016,13.5,Earth,0.335,Jupiter,0.1542,0.05639973,0.0,Transit,1,[5102.68080808]
Kepler-182 c,5053.0,14.942,Neptune-like,2014,11.6,Earth,0.306,Jupiter,0.157,0.056673512,0.0,Transit,1,[5102.68080808]
Kepler-871 b,6446.0,15.882,Neptune-like,2016,13.5,Earth,0.334,Jupiter,0.1572,0.060232718,0.0,Transit,1,[5102.68080808]
Kepler-31 b,5430.0,15.496,Neptune-like,2011,25.9,Earth,0.491,Jupiter,0.16,0.05722108,0.0,Transit,1,[5102.68080808]
Kepler-1159 b,3959.0,14.678,Neptune-like,2016,6.21,Earth,0.211,Jupiter,0.1603,0.062149215,0.0,Transit,1,[5102.68080808]
Kepler-1508 b,4111.0,14.561,Super Earth,2016,2.33,Earth,1.33,Earth,0.1629,0.056673512,0.0,Transit,1,[5102.68080808]
Kepler-1279 b,4874.0,14.137,Super Earth,2016,3.71,Earth,1.75,Earth,0.1633,0.064339496,0.0,Transit,1,[5102.68080808]
Kepler-1797 b,4366.0,15.421,Neptune-like,2021,9.58,Earth,0.273,Jupiter,0.1637,0.06406571,0.0,Transit,1,[5102.68080808]
Kepler-1129 b,3862.0,15.661,Neptune-like,2016,9.06,Earth,0.264,Jupiter,0.1644,0.06652977,0.0,Transit,1,[5102.68080808]
Kepler-657 b,5519.0,15.404,Neptune-like,2016,12.2,Earth,0.314,Jupiter,0.1654,0.067077346,0.0,Transit,1,[5102.68080808]
Kepler-238 e,5868.0,15.297,Neptune-like,2013,0.534,Jupiter,0.5,Jupiter,0.1658,0.06488707,0.0,Transit,1,[5102.68080808]
Kepler-33 d,3944.0,14.099,Neptune-like,2011,3.91,Earth,0.477,Jupiter,0.1662,0.059685145,0.0,Transit,1,[5102.68080808]
Kepler-1249 b,6213.0,15.391,Neptune-like,2016,6.26,Earth,0.212,Jupiter,0.167,0.06652977,0.0,Transit,1,[5102.68080808]
Kepler-1172 b,4262.0,16.083,Neptune-like,2016,10.3,Earth,0.285,Jupiter,0.168,0.07118412,0.0,Transit,1,[5102.68080808]
Kepler-1478 b,6020.0,15.409,Super Earth,2016,3.64,Earth,1.73,Earth,0.1681,0.07145791,0.0,Transit,1,[5102.68080808]
Kepler-1041 b,4847.0,14.576,Neptune-like,2016,8.96,Earth,0.262,Jupiter,0.1688,0.0678987,0.0,Transit,1,[5102.68080808]
Kepler-1192 b,4254.0,15.858,Neptune-like,2016,6.17,Earth,0.211,Jupiter,0.1693,0.068993844,0.0,Transit,1,[5102.68080808]
Kepler-1463 b,5505.0,15.905,Super Earth,2016,4.12,Earth,1.86,Earth,0.1694,0.068993844,0.0,Transit,1,[5102.68080808]
Kepler-1432 b,7085.0,15.594,Neptune-like,2016,5.56,Earth,2.22,Earth,0.1696,0.065434635,0.0,Transit,1,[5102.68080808]
Kepler-606 b,3964.0,14.895,Neptune-like,2016,11.0,Earth,0.295,Jupiter,0.17,0.06652977,0.0,Transit,1,[5102.68080808]
Kepler-1509 b,6534.0,15.455,Super Earth,2016,4.08,Earth,1.85,Earth,0.1707,0.06954141,0.0,Transit,1,[5102.68080808]
Kepler-1381 b,3905.0,15.579,Neptune-like,2016,5.69,Earth,0.201,Jupiter,0.1728,0.06954141,0.0,Transit,1,[5102.68080808]
Kepler-1369 b,4034.0,15.621,Neptune-like,2016,7.7,Earth,0.24,Jupiter,0.1741,0.070910335,0.0,Transit,1,[5102.68080808]
Kepler-1511 b,4813.0,13.564,Super Earth,2016,3.46,Earth,1.68,Earth,0.1753,0.06351814,0.0,Transit,1,[5102.68080808]
